"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2026-08-28 05:51:58",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815644483,Sistema,USD,0.00,-0.1,-0.1,,4.51,4.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:52:31",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815652301,Sistema,USD,0.00,-0.1,-0.1,,3.61,3.51,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:52:34",geniusbet.sv,788600783,788645276,50371792613,"Player Retail",115815652922,50371792613shop,USD,0.00,-3.72,-3.72,,39.72,36,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-W5K9X09VR-788645276",,201.247.17.9
"2026-08-28 05:53:19",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815663899,Sistema,USD,0.00,-0.1,-0.1,,2.76,2.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:53:29",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815666284,Sistema,USD,0.00,-0.1,-0.1,,2.46,2.36,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:53:29",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815666311,Sistema,USD,0.1,0.00,0.1,,2.36,2.46,SportBooks,Deposit,"Actividad de apuestas/juegos","Betora Win (2375)",Casino,"Joker Power Spin Hold and Win Win",,
"2026-08-28 05:53:27",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815665741,Sistema,USD,0.00,-0.1,-0.1,,2.56,2.46,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:53:33",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815667352,Sistema,USD,0.00,-0.1,-0.1,,2.46,2.36,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:55:20",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815693407,Sistema,USD,0.00,-0.1,-0.1,,2.81,2.71,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:55:28",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815695540,Sistema,USD,0.00,-0.1,-0.1,,2.71,2.61,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:55:28",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815695567,Sistema,USD,0.1,0.00,0.1,,2.61,2.71,SportBooks,Deposit,"Actividad de apuestas/juegos","Betora Win (2375)",Casino,"Joker Power Spin Hold and Win Win",,
"2026-08-28 05:56:10",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815705281,Sistema,USD,0.00,-0.1,-0.1,,1.71,1.61,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:56:06",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815704567,Sistema,USD,0.00,-0.1,-0.1,,1.81,1.71,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:56:40",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815712208,Sistema,USD,0.00,-0.1,-0.1,,1.01,0.91,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:56:40",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815712238,Sistema,USD,1.25,0.00,1.25,,0.91,2.16,SportBooks,Deposit,"Actividad de apuestas/juegos","Betora Win (2375)",Casino,"Joker Power Spin Hold and Win Win",,
"2026-08-28 05:56:46",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815713834,Sistema,USD,0.00,-0.1,-0.1,,2.16,2.06,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:56:58",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815716657,Sistema,USD,0.00,-0.1,-0.1,,1.76,1.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:56:55",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815716030,Sistema,USD,0.00,-0.1,-0.1,,1.86,1.76,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:21",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815721841,Sistema,USD,0.00,-0.1,-0.1,,1.41,1.31,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:18",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815721241,Sistema,USD,0.00,-0.1,-0.1,,1.51,1.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:25",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815723107,Sistema,USD,0.00,-0.1,-0.1,,1.21,1.11,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:58:52",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815743801,Sistema,USD,0.00,-0.1,-0.1,,20.91,20.81,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:58:54",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815744320,Sistema,USD,0.00,-0.1,-0.1,,20.81,20.71,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:59:00",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815745637,Sistema,USD,0.00,-0.1,-0.1,,20.61,20.51,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:59:04",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815746531,Sistema,USD,0.00,-0.1,-0.1,,20.51,20.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:59:09",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815747770,Sistema,USD,0.00,-0.1,-0.1,,20.71,20.61,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:59:15",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815749207,Sistema,USD,0.00,-0.1,-0.1,,20.51,20.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:59:21",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815750476,Sistema,USD,0.00,-0.1,-0.1,,20.31,20.21,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:05",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815718298,Sistema,USD,0.00,-0.1,-0.1,,1.81,1.71,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:02",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815717614,Sistema,USD,0.00,-0.1,-0.1,,1.91,1.81,SportBooks,Withdraw,"Actividad de apuestas/juegos","Betora Bet (2374)",Casino,"Joker Power Spin Hold and Win Bet",,
"2026-08-28 05:57:14",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815720302,Sistema,USD,0.1,0.00,0.1,,1.41,1.51,SportBooks,Deposit,"Actividad de apuestas/juegos","Betora Win (2375)",Casino,"Joker Power Spin Hold and Win Win",,
"2026-08-28 06:01:10",geniusbet.sv,787533464,787793639,50369799370,"Player Retail",115815778235,50369799370shop,USD,5,0.00,5,,0.35,5.35,SportBooks,Deposit,"Depósito - Retiro","N1Co deposit (1983)",Payments,"N1Co deposit",,179.5.163.212
"2026-08-28 06:03:49",geniusbet.sv,787533464,788661764,50378446265,"Player Online",115815816329,Sistema,USD,0.00,-5,-5,,172.48,167.48,SportBooks,Withdraw,Bono,"Apuesta de bono (59)",Deporte,"Apuesta de bono: GSV-6P2LZVM0M-788661764",,179.5.69.8
"2026-08-28 06:04:24",geniusbet.sv,787533464,788670497,50379126984,"Player Online",115815824201,50379126984shop,USD,20,0.00,20,,0.01,20.01,SportBooks,Deposit,"Depósito - Retiro","Bank Transfer Withdraw Rejected (686)",Payments,"Retiro Rechazado",,190.87.174.163
"2026-08-28 06:07:27",geniusbet.sv,787533464,788657774,50371603390,"Player Online",115815866708,50371603390shop,USD,0.00,-100,-100,,724,624,SportBooks,Withdraw,"Depósito - Retiro","Bank Transfer Withdraw Request (696)",Payments,"Solicitud de Retiro",,179.5.95.6
"2026-08-28 06:43:23",geniusbet.sv,787533464,788661764,50378446265,"Player Online",115816299638,Sistema,USD,0.00,-67,-67,,167.48,100.48,SportBooks,Withdraw,Bono,"Apuesta de bono (59)",Deporte,"Apuesta de bono: GSV-ZWL5MX1MJ-788661764",,179.5.69.8
"2026-08-28 06:51:18",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816398491,Sistema,USD,0.00,-0.2,-0.2,,2.22,2.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:54:08",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816432253,Sistema,USD,0.00,-0.2,-0.2,,1.82,1.62,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:50:17",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816386152,Sistema,USD,0.00,-0.2,-0.2,,2.42,2.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:36:13",geniusbet.sv,787533464,788605133,50370219027,"Player Online",115816218104,Sistema,USD,0.00,-2,-2,,11,9,SportBooks,Withdraw,Bono,"Apuesta de bono (59)",Deporte,"Apuesta de bono: GSV-ZWL5M26VJ-788605133",,190.87.174.33
"2026-08-28 06:37:01",geniusbet.sv,788600783,788618009,50378819737,"Player Retail",115816226051,50378819737shop,USD,0.00,-1,-1,,6.59,5.59,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-9ZPM36YR1-788618009",,168.243.181.234
"2026-08-28 06:52:10",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816408640,Sistema,USD,0.00,-0.2,-0.2,,2.02,1.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:54:45",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816439531,Sistema,USD,0.00,-0.2,-0.2,,2.02,1.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 06:55:55",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115816453883,Sistema,USD,0.00,-0.2,-0.2,,1.82,1.62,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:55:00",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817700752,Sistema,USD,0.00,-0.02,-0.02,,5.26,5.24,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:55:39",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817708138,Sistema,USD,0.00,-0.02,-0.02,,6.3,6.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:55:40",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817708318,Sistema,USD,0.00,-0.02,-0.02,,6.26,6.24,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:48",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720450,Sistema,USD,0.1,0.00,0.1,,7.06,7.16,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:48",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720546,Sistema,USD,0.04,0.00,0.04,,7.14,7.18,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:49",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720729,Sistema,USD,0.00,-0.02,-0.02,,7.14,7.12,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:50",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720792,Sistema,USD,0.00,-0.02,-0.02,,7.12,7.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:49",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817720618,Sistema,USD,0.00,-0.6,-0.6,,38.28,37.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:56:47",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720339,Sistema,USD,0.00,-0.02,-0.02,,7.04,7.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:50",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817720882,Sistema,USD,0.00,-0.02,-0.02,,7.1,7.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:53",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721356,Sistema,USD,0.00,-0.02,-0.02,,7.04,7.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:54",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721563,Sistema,USD,0.1,0.00,0.1,,6.98,7.08,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:54",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721623,Sistema,USD,0.00,-0.02,-0.02,,7.08,7.06,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:52",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721122,Sistema,USD,0.00,-0.02,-0.02,,7.08,7.06,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:52",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721275,Sistema,USD,0.00,-0.02,-0.02,,7.04,7.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:56:52",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817721215,Sistema,USD,0.00,-0.02,-0.02,,7.06,7.04,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:57:39",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817729879,Sistema,USD,0.00,-0.02,-0.02,,7.52,7.5,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:57:40",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817729909,Sistema,USD,0.04,0.00,0.04,,7.5,7.54,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:57:40",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817729966,Sistema,USD,0.00,-0.02,-0.02,,7.54,7.52,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:57:41",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817730209,Sistema,USD,0.00,-0.02,-0.02,,7.54,7.52,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:57:40",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817730002,Sistema,USD,0.06,0.00,0.06,,7.52,7.58,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:27",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737580,Sistema,USD,0.00,-0.02,-0.02,,6.8,6.78,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:24",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737193,Sistema,USD,0.1,0.00,0.1,,6.8,6.9,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:25",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737256,Sistema,USD,0.00,-0.02,-0.02,,6.9,6.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:23",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737010,Sistema,USD,0.00,-0.02,-0.02,,6.86,6.84,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:23",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817736941,Sistema,USD,0.00,-0.02,-0.02,,6.88,6.86,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:27",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737661,Sistema,USD,0.00,-0.02,-0.02,,6.78,6.76,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:28",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737742,Sistema,USD,0.00,-0.02,-0.02,,6.76,6.74,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:28",geniusbet.sv,787533464,788238935,50373463888,"Player Online",115817737796,Sistema,USD,0.00,-0.4,-0.4,,12.98,12.58,SportBooks,Withdraw,"Actividad de apuestas/juegos","Redrake Bet (1957)",Casino,"Ultra Coins Bet",,
"2026-08-28 08:58:26",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737427,Sistema,USD,0.00,-0.02,-0.02,,6.84,6.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:29",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817737904,Sistema,USD,0.00,-0.02,-0.02,,6.72,6.7,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:58:30",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817738141,Sistema,USD,0.00,-0.02,-0.02,,6.72,6.7,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:13",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745089,Sistema,USD,0.00,-0.02,-0.02,,5.92,5.9,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:15",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745362,Sistema,USD,0.00,-0.02,-0.02,,5.84,5.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:15",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745425,Sistema,USD,0.00,-0.02,-0.02,,5.82,5.8,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:15",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745506,Sistema,USD,0.00,-0.02,-0.02,,5.8,5.78,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:16",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745536,Sistema,USD,0.1,0.00,0.1,,5.78,5.88,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:13",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745152,Sistema,USD,0.00,-0.02,-0.02,,5.9,5.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:14",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817745206,Sistema,USD,0.00,-0.02,-0.02,,5.88,5.86,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:10",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817744696,Sistema,USD,0.00,-0.02,-0.02,,6.02,6,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:11",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817744753,Sistema,USD,0.00,-0.02,-0.02,,6,5.98,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:11",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817744816,Sistema,USD,0.00,-0.02,-0.02,,5.98,5.96,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 08:59:10",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817744546,Sistema,USD,0.00,-0.02,-0.02,,6.06,6.04,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:30",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757644,Sistema,USD,0.00,-0.02,-0.02,,5.12,5.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:30",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757710,Sistema,USD,0.00,-0.02,-0.02,,5.1,5.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:30",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757731,Sistema,USD,0.04,0.00,0.04,,5.08,5.12,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:31",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757779,Sistema,USD,0.00,-0.02,-0.02,,5.12,5.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:28",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757380,Sistema,USD,0.02,0.00,0.02,,5.16,5.18,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:00:31",geniusbet.sv,787533464,787925096,50360055937,"Player Online",115817757857,"esa geniusbet.sv Gestor",USD,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Ref_Number 844235426",190.62.47.88
"2026-08-28 09:00:29",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817757569,Sistema,USD,0.00,-0.02,-0.02,,5.14,5.12,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:01:21",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817765852,Sistema,USD,0.08,0.00,0.08,,12.45,12.53,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:01:39",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817768642,Sistema,USD,0.00,-0.5,-0.5,,12.53,12.03,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:06:17",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817814413,Sistema,USD,0.00,-0.8,-0.8,,20.88,20.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spinomenal Bet (1803)",Casino,"3 Majestic Drums Bet",,
"2026-08-28 09:06:19",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817814887,Sistema,USD,0.00,-0.8,-0.8,,20.08,19.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spinomenal Bet (1803)",Casino,"3 Majestic Drums Bet",,
"2026-08-28 09:06:14",geniusbet.sv,787533464,788311886,50361015814,"Player Online",115817813990,Sistema,USD,0.00,-0,-0,,3.71,3.71,SportBooks,Withdraw,"Actividad de apuestas/juegos","3Oaks Bet (1049)",Casino,"Super Hot Chilli Apuesta",,
"2026-08-28 09:06:14",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817814029,Sistema,USD,0.00,-0.8,-0.8,,21.68,20.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spinomenal Bet (1803)",Casino,"3 Majestic Drums Bet",,
